"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"GENERATION_PER_YEAR";"STATISTIC";"GEOGRAPHIC_EXTENT";"MIN_ALTITUDE_IN_M";"MAX_ALTITUDE_IN_M";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"STATISTIC_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
926027;"Lasioglossum villosulum villosulum";"(Kirby, 1802)";239900;"Lasioglossum villosulum";"(Kirby, 1802)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950521;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
926027;"Lasioglossum villosulum villosulum";"(Kirby, 1802)";239900;"Lasioglossum villosulum";"(Kirby, 1802)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950517;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
926027;"Lasioglossum villosulum villosulum";"(Kirby, 1802)";239900;"Lasioglossum villosulum";"(Kirby, 1802)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";950519;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
932179;"Hoplitis stecki";"(Frey-Gessner, 1908)";932179;"Hoplitis stecki";"(Frey-Gessner, 1908)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950315;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
932260;"Andrena vetula tyrrhena";"Alfken, 1938";239464;"Andrena vetula";"Lepeletier, 1841";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"<br />Radchenko, V. 2014. <em>Andrena vetula. The IUCN Red List of Threatened Species 2014</em>: e.T19199638A19202035. https://www.iucnredlist.org/fr/species/19199638/19202035";"2.0";"Abeilles";949884;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444743"
932366;"Seladonia gavarnica gavarnica";"(Pérez, 1903)";850156;"Seladonia gavarnica";"(Pérez, 1903)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950947;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
932367;"Seladonia gavarnica delphinalis";"(Blüthgen, 1935)";850156;"Seladonia gavarnica";"(Pérez, 1903)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950947;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
936854;"Andrena simontornyella simontornyella";"Noskiewicz, 1939";239440;"Andrena simontornyella";"Noskiewicz, 1939";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949840;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939271;"Hylaeus signatus signatus";"(Panzer, 1797)";239796;"Hylaeus signatus";"(Panzer, 1797)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950415;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939272;"Hylaeus trinotatus trinotatus";"(Pérez, 1895)";239804;"Hylaeus trinotatus";"(Pérez, 1895)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950423;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939276;"Hylaeus glacialis glacialis";"Morawitz, 1872";239777;"Hylaeus glacialis";"Morawitz, 1872";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950361;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939279;"Hylaeus styriacus styriacus";"Förster, 1871";239801;"Hylaeus styriacus";"Förster, 1871";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950419;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939280;"Hylaeus lineolatus lineolatus";"(Schenck, 1861)";239783;"Hylaeus lineolatus";"(Schenck, 1861)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950381;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939286;"Hylaeus nigrifacies";"Bramson, 1879";939286;"Hylaeus nigrifacies";"Bramson, 1879";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950385;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939287;"Hylaeus difformis difformis";"(Eversmann, 1852)";239773;"Hylaeus difformis";"(Eversmann, 1852)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950345;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939293;"Hylaeus nigrifacies rhenanus";"(Warncke, 1986)";939286;"Hylaeus nigrifacies";"Bramson, 1879";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950385;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939295;"Hylaeus nigrifacies moricei";"(Friese, 1898)";939286;"Hylaeus nigrifacies";"Bramson, 1879";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950385;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939303;"Hylaeus angustatus angustatus";"(Schenck, 1861)";239760;"Hylaeus angustatus";"(Schenck, 1861)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950325;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939304;"Hylaeus angustatus punctifrons";"(Pérez, 1903)";239760;"Hylaeus angustatus";"(Schenck, 1861)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950325;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939306;"Hylaeus cornutus cornutus";"Curtis, 1831";239771;"Hylaeus cornutus";"Curtis, 1831";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950341;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939307;"Hylaeus hyalinatus hyalinatus";"Smith, 1842";239780;"Hylaeus hyalinatus";"Smith, 1842";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950371;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939314;"Epeolus tarsalis praeustus";"Pérez, 1884";239659;"Epeolus tarsalis";"Morawitz, 1873";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950217;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939376;"Panurginus montanus";"Giraud, 1861";939376;"Panurginus montanus";"Giraud, 1861";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Panurginae";"Panurgini";"Panurginus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950909;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939518;"Andrena tscheki";"Morawitz, 1872";939518;"Andrena tscheki";"Morawitz, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949870;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939680;"Andrena spreta pseudasuniensis";"Strand, 1921";239442;"Andrena spreta";"Pérez, 1895";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Amiet, F., Herrmann, M, Müller, A. &amp; Neumeyer, R. 2010. Apidae 6 –&nbsp;<em>Andrena, Melliturga, Panurginus, Panurgus. Fauna Helvetica&nbsp;</em>26 : 1-317.";"2.0";"Abeilles";949614;"";"";"https://taxref.mnhn.fr/taxref-web/docs/307569"
939680;"Andrena spreta pseudasuniensis";"Strand, 1921";239442;"Andrena spreta";"Pérez, 1895";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949842;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
939710;"Andrena agilissima agilissima";"(Scopoli, 1770)";239301;"Andrena agilissima";"(Scopoli, 1770)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949548;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939716;"Andrena apicata apicata";"Smith, 1847";239308;"Andrena apicata";"Smith, 1847";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949564;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939718;"Andrena barbilabris barbilabris";"(Kirby, 1802)";239313;"Andrena barbilabris";"(Kirby, 1802)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949574;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939725;"Andrena clypella hasitata";"Warncke, 1973";239328;"Andrena clypella";"Strand, 1921";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949604;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939726;"Andrena coitana coitana";"(Kirby, 1802)";239329;"Andrena coitana";"(Kirby, 1802)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949606;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939727;"Andrena combinata combinata";"(Christ, 1791)";239331;"Andrena combinata";"(Christ, 1791)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949610;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939728;"Andrena decipiens decipiens";"Schenck, 1861";239336;"Andrena decipiens";"Schenck, 1861";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949618;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939729;"Andrena fabrella fabrella";"Pérez, 1903";239342;"Andrena fabrella";"Pérez, 1903";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949628;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
939730;"Andrena fabrella meseta";"Warncke, 1975";239342;"Andrena fabrella";"Pérez, 1903";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949628;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
939731;"Andrena flavipes flavipes";"Panzer, 1799";239347;"Andrena flavipes";"Panzer, 1799";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949638;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
939732;"Andrena florea florea";"Fabricius, 1793";239348;"Andrena florea";"Fabricius, 1793";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949640;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939733;"Andrena florea corsica";"Warncke, 1975";239348;"Andrena florea";"Fabricius, 1793";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949640;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939734;"Andrena fulva fulva";"(Müller, 1766)";53079;"Andrena fulva";"(Müller, 1766)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949654;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
939734;"Andrena fulva fulva";"(Müller, 1766)";53079;"Andrena fulva";"(Müller, 1766)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949658;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
939734;"Andrena fulva fulva";"(Müller, 1766)";53079;"Andrena fulva";"(Müller, 1766)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949656;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939734;"Andrena fulva fulva";"(Müller, 1766)";53079;"Andrena fulva";"(Müller, 1766)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949652;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939736;"Andrena granulosa granulosa";"Pérez, 1902";239359;"Andrena granulosa";"Pérez, 1902";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949678;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939737;"Andrena gravida gravida";"Imhoff, 1832";239360;"Andrena gravida";"Imhoff, 1832";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949680;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
939738;"Andrena haemorrhoa haemorrhoa";"(Fabricius, 1781)";239362;"Andrena haemorrhoa";"(Fabricius, 1781)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949682;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
939739;"Andrena hattorfiana hattorfiana";"(Fabricius, 1775)";239363;"Andrena hattorfiana";"(Fabricius, 1775)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949684;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
