"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"BIOGEOGRAPHICAL_STATUS";"GEOGRAPHIC_EXTENT";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"BIOGEOGRAPHICAL_STATUS_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID";"X";"X.1";"X.2"
"bfBio159";"Anthidium florentinum (Fabricius, 1775)";"239474";"Anthidium florentinum";"(Fabricius, 1775)";239474;"Anthidium florentinum";"(Fabricius, 1775)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";942976;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio160";"Anthidium florentinum (Fabricius, 1775)";"239474";"Anthidium florentinum";"(Fabricius, 1775)";239474;"Anthidium florentinum";"(Fabricius, 1775)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";942973;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio161";"Anthidium florentinum (Fabricius, 1775)";"239474";"Anthidium florentinum";"(Fabricius, 1775)";239474;"Anthidium florentinum";"(Fabricius, 1775)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";942979;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio162";"Anthidium taeniatum Latreille, 1809";"239481";"Anthidium taeniatum";"Latreille, 1809";239481;"Anthidium taeniatum";"Latreille, 1809";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Standfuss, K., Standfuss L., Schwarz M. 2003. Zur aktuellen Bienenfauna der Ölbaumzone in SO-Thessalien/Griechenland (Hymenoptera: Apoidea: Apiformes). 1. Megachilidae. Entomofauna, 24: 293-304.";2;"Abeilles";942991;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444806";NA;NA;NA
"bfBio163";"Anthidium taeniatum Latreille, 1809";"239481";"Anthidium taeniatum";"Latreille, 1809";239481;"Anthidium taeniatum";"Latreille, 1809";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Müller A. 1995. Sammeln die Weibchen von Anthidium manicatum pflanzliche Drüsensekrete für die Imprägnierung ihrer Wollenester ?. Bembix - Zeitschrift für Hymenopterologie, 4: 34 - 36.";2;"Abeilles";942988;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444861";NA;NA;NA
"bfBio164";"Anthidium taeniatum Latreille, 1809";"239481";"Anthidium taeniatum";"Latreille, 1809";239481;"Anthidium taeniatum";"Latreille, 1809";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Anthidium";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Grace, A. 2010. Introductory Biogeography to Bees of the Eastern Mediterranean and Near East. Bexhill Museum, Sussex, U.K. 258pp.";2;"Abeilles";942994;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444918";NA;NA;NA
"bfBio165";"Anthophora aestivalis (Panzer, 1801)";"239483";"Anthophora aestivalis";"(Panzer, 1801)";239483;"Anthophora aestivalis";"(Panzer, 1801)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";942997;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio166";"Anthophora agama Radoszkowski, 1869";"239485";"Anthophora agama";"Radoszkowski, 1869";239485;"Anthophora agama";"Radoszkowski, 1869";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";943000;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio167";"Anthophora atroalba Lepeletier, 1841";"239487";"Anthophora atroalba";"Lepeletier, 1841";239487;"Anthophora atroalba";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";943003;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio168";"Anthophora balneorum Lepeletier, 1841";"239488";"Anthophora balneorum";"Lepeletier, 1841";239488;"Anthophora balneorum";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943006;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio169";"Anthophora bimaculata (Panzer, 1798)";"239490";"Anthophora bimaculata";"(Panzer, 1798)";239490;"Anthophora bimaculata";"(Panzer, 1798)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";943009;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio170";"Anthophora calcarata Lepeletier, 1841";"239491";"Anthophora calcarata";"Lepeletier, 1841";239491;"Anthophora calcarata";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Rasmont, P. & Dehon, M. 2015. Anthophora calcarata. The IUCN Red List of Threatened Species 2015: e.T19198845A21768234.";2;"Abeilles";943012;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444753";NA;NA;NA
"bfBio171";"Anthophora crassipes Lepeletier, 1841";"239493";"Anthophora crassipes";"Lepeletier, 1841";239493;"Anthophora crassipes";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943015;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio172";"Anthophora crinipes Smith, 1854";"239494";"Anthophora crinipes";"Smith, 1854";239494;"Anthophora crinipes";"Smith, 1854";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943018;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio173";"Anthophora dispar Lepeletier, 1841";"239495";"Anthophora dispar";"Lepeletier, 1841";239495;"Anthophora dispar";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";943021;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio174";"Anthophora femorata (Olivier, 1789)";"239497";"Anthophora femorata";"(Olivier, 1789)";239497;"Anthophora femorata";"(Olivier, 1789)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";943024;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio175";"Anthophora fulvitarsis Brulle, 1832";"239498";"Anthophora fulvitarsis";"Brullé, 1832";239498;"Anthophora fulvitarsis";"Brullé, 1832";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943027;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio176";"Anthophora furcata (Panzer, 1798)";"239500";"Anthophora furcata";"(Panzer, 1798)";239500;"Anthophora furcata";"(Panzer, 1798)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943030;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio177";"Anthophora mucida Gribodo, 1873";"239504";"Anthophora mucida";"Gribodo, 1873";239504;"Anthophora mucida";"Gribodo, 1873";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943033;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio178";"Anthophora plagiata (Illiger, 1806)";"239507";"Anthophora plagiata";"(Illiger, 1806)";239507;"Anthophora plagiata";"(Illiger, 1806)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943036;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio179";"Anthophora plumipes (Pallas, 1772)";"239508";"Anthophora plumipes";"(Pallas, 1772)";239508;"Anthophora plumipes";"(Pallas, 1772)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";943039;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio180";"Anthophora pubescens (Fabricius, 1781)";"239510";"Anthophora pubescens";"(Fabricius, 1781)";239510;"Anthophora pubescens";"(Fabricius, 1781)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943042;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio181";"Anthophora quadrimaculata (Panzer, 1798)";"239513";"Anthophora quadrimaculata";"(Panzer, 1798)";239513;"Anthophora quadrimaculata";"(Panzer, 1798)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943045;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio182";"Anthophora retusa (Linnaeus, 1758)";"239514";"Anthophora retusa";"(Linnaeus, 1758)";239514;"Anthophora retusa";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943048;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio183";"Apis mellifera Linnaeus, 1758";"239523";"Apis mellifera";"Linnaeus, 1758";239523;"Apis mellifera";"Linnaeus, 1758";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Apini";"Apis";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";943051;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio184";"Biastes brevicornis (Panzer, 1797)";"239524";"Biastes brevicornis";"(Panzer, 1797)";239524;"Biastes brevicornis";"(Panzer, 1797)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Biastini";"Biastes";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943054;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio185";"Biastes emarginatus (Schenck, 1853)";"239525";"Biastes emarginatus";"(Schenck, 1853)";239525;"Biastes emarginatus";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Biastini";"Biastes";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943057;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio186";"Bombus alpinus (Linnaeus, 1758)";"239526";"Bombus alpinus";"(Linnaeus, 1758)";239526;"Bombus alpinus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943060;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio187";"Bombus argillaceus (Scopoli, 1763)";"239527";"Bombus argillaceus";"(Scopoli, 1763)";239527;"Bombus argillaceus";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943063;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio188";"Bombus barbutellus (Kirby, 1802)";"239528";"Bombus barbutellus";"(Kirby, 1802)";239528;"Bombus barbutellus";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943066;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio189";"Bombus bohemicus Seidl, 1838";"239529";"Bombus bohemicus";"Seidl, 1838";239529;"Bombus bohemicus";"Seidl, 1838";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943069;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio190";"Bombus brodmannicus Vogt, 1909";"239530";"Bombus brodmannicus";"Vogt, 1909";239530;"Bombus brodmannicus";"Vogt, 1909";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"alpin";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943072;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOALP";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio191";"Bombus campestris (Panzer, 1800)";"239531";"Bombus campestris";"(Panzer, 1800)";239531;"Bombus campestris";"(Panzer, 1800)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943075;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
