"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"LENGTH";"UNIT";"DIMENSION";"STATISTIC";"ANATOMICAL_ENTITY";"CORRESPONDING_ORTHOGONAL";"GENDER";"BIOLOGICAL_STAGE";"CASTE";"GEOGRAPHIC_EXTENT";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"UNIT_ID";"DIMENSION_ID";"STATISTIC_ID";"ANATOMICAL_ENTITY_ID";"GENDER_ID";"BIOLOGICAL_STAGE_ID";"CASTE_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
239753;"Hoplitis villosa";"(Schenck, 1853)";239753;"Hoplitis villosa";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";12;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";928155;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
239753;"Hoplitis villosa";"(Schenck, 1853)";239753;"Hoplitis villosa";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";2,65;" mm";" intertegular distance";"";"";NA;"";" adult";"";"";"Leclercq, V. 2019. <em>Enjeux de Conservation des abeilles sauvages (Apoidea : Anthophila) sur un réseau de réserves naturelles : Analyse statistique</em>. Univ; Paris Saclay, Sciences Sorbonne Université, RNF. 74 pp.";"2.0";"Abeilles";934235;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1621";"";"";"";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444932"
239759;"Hylaeus alpinus";"(Morawitz, 1867)";239759;"Hylaeus alpinus";"(Morawitz, 1867)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";6;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";912441;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239759;"Hylaeus alpinus";"(Morawitz, 1867)";239759;"Hylaeus alpinus";"(Morawitz, 1867)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";5,5;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";904701;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239759;"Hylaeus alpinus";"(Morawitz, 1867)";239759;"Hylaeus alpinus";"(Morawitz, 1867)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";7,5;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";928164;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239759;"Hylaeus alpinus";"(Morawitz, 1867)";239759;"Hylaeus alpinus";"(Morawitz, 1867)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";6,5;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";920424;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239760;"Hylaeus angustatus";"(Schenck, 1861)";239760;"Hylaeus angustatus";"(Schenck, 1861)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";4,5;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";912450;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239760;"Hylaeus angustatus";"(Schenck, 1861)";239760;"Hylaeus angustatus";"(Schenck, 1861)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";5,5;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";928173;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239760;"Hylaeus angustatus";"(Schenck, 1861)";239760;"Hylaeus angustatus";"(Schenck, 1861)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";0,98;" mm";" intertegular distance";"";"";NA;"";" adult";"";"";"Leclercq, V. 2019. <em>Enjeux de Conservation des abeilles sauvages (Apoidea : Anthophila) sur un réseau de réserves naturelles : Analyse statistique</em>. Univ; Paris Saclay, Sciences Sorbonne Université, RNF. 74 pp.";"2.0";"Abeilles";934246;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1621";"";"";"";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444932"
239760;"Hylaeus angustatus";"(Schenck, 1861)";239760;"Hylaeus angustatus";"(Schenck, 1861)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";4;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";904710;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239760;"Hylaeus angustatus";"(Schenck, 1861)";239760;"Hylaeus angustatus";"(Schenck, 1861)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1,06;" mm";" intertegular distance";" mean";"";NA;"";" adult";"";"";"Fortel, L. 2014. Écologie et conservation des abeilles sauvages le long d’un gradient d’urbanisation. Sciences agricoles. Université d’Avignon.";"2.0";"Abeilles";934240;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1621";"https://taxref.mnhn.fr/taxref-web/traits/values/430";"";"";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"";"https://taxref.mnhn.fr/taxref-web/docs/307430"
239760;"Hylaeus angustatus";"(Schenck, 1861)";239760;"Hylaeus angustatus";"(Schenck, 1861)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";5,5;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";920433;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239761;"Hylaeus annularis";"(Kirby, 1802)";239761;"Hylaeus annularis";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";6,5;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";928182;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239761;"Hylaeus annularis";"(Kirby, 1802)";239761;"Hylaeus annularis";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";7,5;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";920442;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239761;"Hylaeus annularis";"(Kirby, 1802)";239761;"Hylaeus annularis";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";5;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";904719;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239761;"Hylaeus annularis";"(Kirby, 1802)";239761;"Hylaeus annularis";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1,2;" mm";" intertegular distance";"";"";NA;"";" adult";"";"";"Leclercq, V. 2019. <em>Enjeux de Conservation des abeilles sauvages (Apoidea : Anthophila) sur un réseau de réserves naturelles : Analyse statistique</em>. Univ; Paris Saclay, Sciences Sorbonne Université, RNF. 74 pp.";"2.0";"Abeilles";934257;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1621";"";"";"";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444932"
239761;"Hylaeus annularis";"(Kirby, 1802)";239761;"Hylaeus annularis";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";1,67;" mm";" intertegular distance";" mean";"";NA;"";" adult";"";"";"Fortel, L. 2014. Écologie et conservation des abeilles sauvages le long d’un gradient d’urbanisation. Sciences agricoles. Université d’Avignon.";"2.0";"Abeilles";934251;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1621";"https://taxref.mnhn.fr/taxref-web/traits/values/430";"";"";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"";"https://taxref.mnhn.fr/taxref-web/docs/307430"
239761;"Hylaeus annularis";"(Kirby, 1802)";239761;"Hylaeus annularis";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";5,5;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";912459;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239762;"Hylaeus annulatus";"(Linnaeus, 1758)";239762;"Hylaeus annulatus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";7;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";920451;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239762;"Hylaeus annulatus";"(Linnaeus, 1758)";239762;"Hylaeus annulatus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";7,5;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";928191;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239762;"Hylaeus annulatus";"(Linnaeus, 1758)";239762;"Hylaeus annulatus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";6;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";904728;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239762;"Hylaeus annulatus";"(Linnaeus, 1758)";239762;"Hylaeus annulatus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";6,5;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";912468;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
239763;"Hylaeus bifasciatus";"(Jurine, 1807)";239763;"Hylaeus bifasciatus";"(Jurine, 1807)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";9;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";928200;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
