"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"NEST_TYPE";"PARASITISM_TYPE";"SOURCE";"DATASET_TITLE";"SOURCE_ID"
240091;"Panurgus dentipes";"Latreille, 1811";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Panurginae";"Panurgini";"Panurgus";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
240094;"Protosmia exenterata";"(Perez in Ferton, 1895)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Protosmia";NA;NA;NA;"preexisting cavities";"";"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";444698
318473;"Protosmia glutinosa";"(Giraud, 1872)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Protosmia";NA;NA;NA;"preexisting cavities";"";"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";444698
240099;"Pseudoanthidium melanurum";"(Klug, 1832)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Pseudoanthidium";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
808468;"Pseudoanthidium nanum";"(Mocsary, 1881)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Pseudoanthidium";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
808468;"Pseudoanthidium nanum";"(Mocsary, 1881)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Pseudoanthidium";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240100;"Pseudoanthidium reticulatum";"(Mocsary, 1884)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Pseudoanthidium";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
814908;"Pseudoanthidium scapulare";"(Latreille, 1809)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Pseudoanthidium";NA;NA;NA;"preexisting cavities";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240101;"Rhodanthidium caturigense";"(Giraud, 1863)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Rhodanthidium";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240104;"Rhodanthidium septemdentatum";"(Latreille, 1809)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Rhodanthidium";NA;NA;NA;"preexisting cavities";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
240106;"Rhodanthidium sticticum";"(Fabricius, 1787)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Rhodanthidium";NA;NA;NA;"preexisting cavities";"";"Dusmet, J.M. & Alonso. 1915. Ápidos de Marruecos de los Gen. Anthidium, Nomada, Melecta, Crocisa, Coelioxys y Pliiarus. Mem Real Soc Española Hist Natural, 8: 293-336.";"Abeilles";447760
240106;"Rhodanthidium sticticum";"(Fabricius, 1787)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Rhodanthidium";NA;NA;NA;"preexisting cavities";"";"Moreno-Rueda, G., Marfil-Daza, C., Ortiz-Sanchez, F.J., Melic, A. 2008. Weather and the use of empty gastropod shells by arthropods. Annales de la Societe entomologique de France, 44: 373–377.";"Abeilles";447762
808474;"Rhophitoides canus";"(Eversmann, 1852)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";NA;"Rhophitoides";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240107;"Rophites algirus";"Perez, 1895";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";NA;"Rophites";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240109;"Rophites quinquespinosus";"Spinola, 1807";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";NA;"Rophites";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
850155;"Seladonia confusa";"(Smith, 1853)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
850156;"Seladonia gavarnica";"(Perez, 1903)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
850159;"Seladonia kessleri";"(Bramson, 1879)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
850160;"Seladonia leucahenea";"(Ebmer, 1972)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
850163;"Seladonia smaragdula";"(Vachal, 1895)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
839091;"Seladonia subaurata";"(Rossi, 1792)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
850177;"Seladonia tumulorum";"(Linnaeus, 1758)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240110;"Sphecodes albilabris";"(Fabricius, 1793)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
240111;"Sphecodes alternatus";"Smith, 1853";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240112;"Sphecodes crassanus";"Warncke, 1992";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240113;"Sphecodes crassus";"Thomson, 1870";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240114;"Sphecodes cristatus";"Hagens, 1882";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240115;"Sphecodes croaticus";"Meyer, 1922";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240116;"Sphecodes dusmeti";"Bluthgen, 1924";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240117;"Sphecodes ephippius";"(Linnaeus, 1767)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240118;"Sphecodes ferruginatus";"Hagens, 1882";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240119;"Sphecodes geoffrellus";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240120;"Sphecodes gibbus";"(Linnaeus, 1758)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240121;"Sphecodes hyalinatus";"Hagens, 1882";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
886433;"Sphecodes intermedius";"Bluthgen, 1923";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240122;"Sphecodes longulus";"Hagens, 1882";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240123;"Sphecodes majalis";"Perez, 1903";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240124;"Sphecodes marginatus";"Hagens, 1882";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240125;"Sphecodes miniatus";"Hagens, 1882";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240126;"Sphecodes monilicornis";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
240129;"Sphecodes pellucidus";"Smith, 1845";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
886434;"Sphecodes pinguiculus";"Perez, 1903";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"Abeilles";447698
240130;"Sphecodes pseudofasciatus";"Bluthgen, 1925";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240131;"Sphecodes puncticeps";"Thomson, 1870";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240132;"Sphecodes reticulatus";"Thomson, 1870";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
318504;"Sphecodes rubicundus";"Hagens, 1875";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240133;"Sphecodes ruficrus";"(Erichson in Waltl, 1835)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240134;"Sphecodes rufiventris";"(Panzer, 1797)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240139;"Sphecodes zangherii";"Noskiewicz, 1931";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240140;"Stelis annulata";"(Lepeletier, 1841)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240141;"Stelis breviuscula";"(Nylander, 1848)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
883928;"Stelis franconica";"(Bluthgen, 1930)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
984334;"Stelis minima";"Schenck, 1861";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240142;"Stelis minuta";"Lepeletier de Saint Fargeau & Audinet-Serville, 1825";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";NA;NA;NA;"parasite";"kleptoparasite";"Kasparek M., 2015. The Cuckoo Bees of the Genus Stelis Panzer, 1906 in Europe, North Africa and in the Middle East. A review and Identification Guide. Entomofauna, Supplement 18 : 1-144.";"Abeilles";341132
240143;"Stelis nasuta";"(Latreille, 1809)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
318513;"Stelis odontopyga";"Noskiewicz, 1926";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240144;"Stelis ornatula";"(Klug, 1808)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
53196;"Stelis phaeoptera";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
318516;"Stelis punctulatissima";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240145;"Stelis signata";"(Latreille, 1809)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240146;"Stelis simillima";"Morawitz, 1875";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";NA;NA;NA;"parasite";"kleptoparasite";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240147;"Systropha curvicornis";"(Scopoli, 1770)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";NA;"Systropha";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240148;"Systropha planidens";"Giraud, 1861";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";NA;"Systropha";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
240151;"Tetralonia malvae";"(Rossi, 1790)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
816791;"Tetralonia alticincta";"(Lepeletier, 1841)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
1031344;"Tetralonia dentata";"(Germar, 1839)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";NA;NA;NA;"excavated";"";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";444787
998658;"Tetralonia fulvescens";"Giraud, 1863";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
240156;"Tetralonia salicariae";"(Lepeletier, 1841)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
808469;"Tetraloniella strigata";"(Lepeletier, 1841)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";NA;NA;NA;"excavated";"";"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";444912
