CD_NOM;LB_NOM;NOM_COMPLET;NOM_VALIDE;PHYLUM;CLASSE;ORDRE;FAMILLE;SOUS_FAMILLE;TRIBU;GENRE;SOUS_GENRE
240013;Nomada mutabilis;Nomada mutabilis Morawitz, 1871;Nomada mutabilis Morawitz, 1871;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240014;Nomada mutica;Nomada mutica Morawitz, 1872;Nomada mutica Morawitz, 1872;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240016;Nomada nigrovaria;Nomada nigrovaria Perez, 1895;Nomada nigrovaria Perez, 1895;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240017;Nomada nobilis;Nomada nobilis Herrich-Schaffer, 1839;Nomada nobilis Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
997236;Nomada novioregensis;Nomada novioregensis Perez, 1902;Nomada piccioliana Magretti, 1883;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318307;Nomada numida;Nomada numida Lepeletier, 1841;Nomada numida Lepeletier, 1841;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
816787;Nomada numida manni;Nomada numida manni Morawitz, 1871;Nomada numida manni Morawitz, 1871;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
886428;Nomada numida numida;Nomada numida numida Lepeletier, 1841;Nomada numida numida Lepeletier, 1841;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1052609;Nomada obscura;Nomada obscura Zetterstedt, 1838;Nomada obscura Zetterstedt, 1838;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240019;Nomada obtusifrons;Nomada obtusifrons Nylander, 1848;Nomada obtusifrons Nylander, 1848;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001137;Nomada ochrostoma;Nomada ochrostoma (Kirby, 1802);Nomada striata Fabricius, 1793;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240020;Nomada opaca;Nomada opaca Alfken, 1913;Nomada opaca Alfken, 1913;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240021;Nomada orbitalis;Nomada orbitalis Perez, 1913;Nomada orbitalis Perez, 1913;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240022;Nomada panurgina;Nomada panurgina Morawitz, 1868;Nomada panurgina Morawitz, 1868;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240023;Nomada panzeri;Nomada panzeri Lepeletier, 1841;Nomada panzeri Lepeletier, 1841;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240024;Nomada pectoralis;Nomada pectoralis Morawitz, 1877;Nomada pectoralis Morawitz, 1877;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240025;Nomada piccioliana;Nomada piccioliana Magretti, 1883;Nomada piccioliana Magretti, 1883;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318317;Nomada pleurosticta;Nomada pleurosticta Herrich-Schaffer, 1839;Nomada pleurosticta Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
967294;Nomada posthuma;Nomada posthuma Bluthgen, 1949;Nomada posthuma Bluthgen, 1949;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240026;Nomada pulchra;Nomada pulchra Arnold, 1888;Nomada pulchra Arnold, 1888;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240027;Nomada pusilla;Nomada pusilla Lepeletier, 1841;Nomada glaucopis Perez, 1890;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001139;Nomada quadridens;Nomada quadridens Perez, 1884;Nomada concolor Schmiedeknecht, 1882;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240028;Nomada rhenana;Nomada rhenana Morawitz, 1872;Nomada rhenana Morawitz, 1872;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240029;Nomada roberjeotiana;Nomada roberjeotiana Panzer, 1799;Nomada roberjeotiana Panzer, 1799;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001098;Nomada rostrata;Nomada rostrata Lepeletier, 1841;Nomada armata Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
970555;Nomada rostrata;Nomada rostrata Herrich-Schaffer, 1839;Nomada rostrata Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240030;Nomada rubiginosa;Nomada rubiginosa Perez, 1884;Nomada rubiginosa Perez, 1884;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
886432;Nomada rubricoxa;Nomada rubricoxa Schwarz, 1977;Nomada rubricoxa Schwarz, 1977;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240031;Nomada ruficornis;Nomada ruficornis (Linnaeus, 1758);Nomada ruficornis (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
996804;Nomada ruficornis trapeziformis;Nomada ruficornis trapeziformis Schmiedeknecht, 1882;Nomada trapeziformis Schmiedeknecht, 1882;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318332;Nomada rufipes;Nomada rufipes Fabricius, 1793;Nomada rufipes Fabricius, 1793;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240032;Nomada sanguinea;Nomada sanguinea Smith, 1854;Nomada sanguinea Smith, 1854;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
820954;Nomada schottii;Nomada schottii Fabricius, 1804;Biastes brevicornis (Panzer, 1797);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Biastini;Biastes;
999722;Nomada scita;Nomada scita Schmiedeknecht, 1882 non Cresson, 1878;Nomada hungarica Dalla Torre & Friese, 1894;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240034;Nomada serricornis;Nomada serricornis Perez, 1884;Nomada serricornis Perez, 1884;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240035;Nomada sexfasciata;Nomada sexfasciata Panzer, 1799;Nomada sexfasciata Panzer, 1799;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240036;Nomada sheppardana;Nomada sheppardana (Kirby, 1802);Nomada sheppardana (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
886430;Nomada sheppardana minuscula;Nomada sheppardana minuscula Noskiewicz, 1930;Nomada minuscula Noskiewicz, 1930;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
886429;Nomada sheppardana sheppardana;Nomada sheppardana sheppardana (Kirby, 1802);Nomada sheppardana (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240037;Nomada signata;Nomada signata Jurine, 1807;Nomada signata Jurine, 1807;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240038;Nomada similis;Nomada similis Morawitz, 1872;Nomada similis Morawitz, 1872;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001129;Nomada solidaginis;Nomada solidaginis Panzer, 1799;Nomada rufipes Fabricius, 1793;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240039;Nomada stigma;Nomada stigma Fabricius, 1804;Nomada stigma Fabricius, 1804;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240040;Nomada striata;Nomada striata Fabricius, 1793;Nomada striata Fabricius, 1793;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240041;Nomada succincta;Nomada succincta Panzer, 1798;Nomada succincta Panzer, 1798;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
997237;Nomada superba;Nomada superba Perez, 1902;Nomada mauritanica chrysopyga Morawitz, 1871;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318340;Nomada symphyti;Nomada symphyti Stockhert, 1930;Nomada symphyti Stockhert, 1930;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
886431;Nomada trapeziformis;Nomada trapeziformis Schmiedeknecht, 1882;Nomada trapeziformis Schmiedeknecht, 1882;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
719784;Nomada tridentilabris;Nomada tridentilabris Schwarz, 1963;Nomada carnifex Mocsary, 1883;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240042;Nomada tridentirostris;Nomada tridentirostris Dours, 1873;Nomada tridentirostris Dours, 1873;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001135;Nomada tripunctata;Nomada tripunctata Morawitz, 1871;Nomada basalis Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
996007;Nomada truncata;Nomada truncata Nylander, 1848;Biastes truncatus (Nylander, 1848);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Biastini;Biastes;Melittoxena
816786;Nomada varipes;Nomada varipes Perez, 1913;Nomada flavilabris Morawitz, 1875;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240043;Nomada villosa;Nomada villosa Thomson, 1870;Nomada villosa Thomson, 1870;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240044;Nomada zonata;Nomada zonata Panzer, 1797;Nomada zonata Panzer, 1797;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318355;Nomia bispinosa;Nomia bispinosa Brulle, 1832;Nomiapis bispinosa (Brulle, 1832);Arthropoda;Insecta;Hymenoptera;Halictidae;Nomiinae;;Nomiapis;
1000182;Nomia diversipes;Nomia diversipes Latreille, 1806;Nomiapis diversipes (Latreille, 1806);Arthropoda;Insecta;Hymenoptera;Halictidae;Nomiinae;;Nomiapis;
1016254;Nomia rufiventris;Nomia rufiventris auct. non Spinola, 1838;Nomiapis paulyi Wood & Le Divelec, 2022;Arthropoda;Insecta;Hymenoptera;Halictidae;Nomiinae;;Nomiapis;
814896;Nomiapis bispinosa;Nomiapis bispinosa (Brulle, 1832);Nomiapis bispinosa (Brulle, 1832);Arthropoda;Insecta;Hymenoptera;Halictidae;Nomiinae;;Nomiapis;
240045;Nomiapis diversipes;Nomiapis diversipes (Latreille, 1806);Nomiapis diversipes (Latreille, 1806);Arthropoda;Insecta;Hymenoptera;Halictidae;Nomiinae;;Nomiapis;
1016253;Nomiapis rufiventris;Nomiapis rufiventris auct. non (Spinola, 1838);Nomiapis paulyi Wood & Le Divelec, 2022;Arthropoda;Insecta;Hymenoptera;Halictidae;Nomiinae;;Nomiapis;
407198;Nomioides canariensis;Nomioides canariensis Bluthgen, 1937;Nomioides minutissimus (Rossi, 1790);Arthropoda;Insecta;Hymenoptera;Halictidae;Nomioidinae;;Nomioides;
407199;Nomioides deceptrix;Nomioides deceptrix Saunders, 1908;Nomioides minutissimus (Rossi, 1790);Arthropoda;Insecta;Hymenoptera;Halictidae;Nomioidinae;;Nomioides;
240046;Nomioides facilis;Nomioides facilis (Smith, 1853);Nomioides facilis (Smith, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Nomioidinae;;Nomioides;
240047;Nomioides minutissimus;Nomioides minutissimus (Rossi, 1790);Nomioides minutissimus (Rossi, 1790);Arthropoda;Insecta;Hymenoptera;Halictidae;Nomioidinae;;Nomioides;
718511;Nomioides variegatus;Nomioides variegatus (Olivier, 1789);Ceylalictus variegatus (Olivier, 1789);Arthropoda;Insecta;Hymenoptera;Halictidae;Nomioidinae;;Ceylalictus;
997210;Osmia acuticornis;Osmia acuticornis Dufour & Perris, 1840;Hoplitis acuticornis (Dufour & Perris, 1840);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;
780128;Osmia adunca;Osmia adunca (Panzer, 1798);Hoplitis adunca (Panzer, 1798);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Hoplitis
240048;Osmia alticola;Osmia alticola Benoist, 1923;Osmia alticola Benoist, 1923;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
814897;Osmia anceyi;Osmia anceyi Perez, 1880;Osmia anceyi Perez, 1880;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
997380;Osmia anceyi anceyi;Osmia anceyi anceyi Perez, 1880;Osmia anceyi anceyi Perez, 1880;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
53171;Osmia andrenoides;Osmia andrenoides Spinola, 1807;Osmia andrenoides Spinola, 1807;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
1000709;Osmia angulata;Osmia angulata Perez, 1895;Osmia viridana viridana Morawitz, 1873;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
1000713;Osmia angustula;Osmia angustula (Zetterstedt, 1838);Osmia parietina Curtis, 1828;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Melanosmia
997227;Osmia annulata;Osmia annulata Latreille, 1811;Hoplitis annulata (Latreille, 1811);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Hoplitis
997228;Osmia annulata corsaria;Osmia annulata corsaria Warncke, 1991;Hoplitis annulata corsaria (Warncke, 1991);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;
997638;Osmia anthocopoides;Osmia anthocopoides Schenck, 1853;Hoplitis anthocopoides (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Hoplitis
1000672;Osmia antigae;Osmia antigae Perez, 1895;Hoplitis antigae (Perez, 1895);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Anthocopa
997231;Osmia antigae laevior;Osmia antigae laevior Benoist, 1926;Hoplitis antigae laevior (Benoist, 1926);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;
240049;Osmia argyropyga;Osmia argyropyga Perez, 1880;Osmia argyropyga Perez, 1880;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
53172;Osmia aurulenta;Osmia aurulenta (Panzer, 1799);Osmia aurulenta (Panzer, 1799);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia
997089;Osmia bacillus;Osmia bacillus Perez, 1880;Osmia cephalotes Morawitz, 1870;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia
997232;Osmia benoisti;Osmia benoisti Alfken, 1935;Hoplitis benoisti (Alfken, 1935);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Hoplitis
53173;Osmia bicolor;Osmia bicolor (Schrank, 1781);Osmia bicolor (Schrank, 1781);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Neosmia
816756;Osmia bicornis;Osmia bicornis (Linnaeus, 1758);Osmia bicornis (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
946161;Osmia bicornis bicornis;Osmia bicornis bicornis (Linnaeus, 1758);Osmia bicornis bicornis (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
946166;Osmia bicornis globosa;Osmia bicornis globosa (Scopoli, 1763);Osmia bicornis globosa (Scopoli, 1763);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
997082;Osmia bidens;Osmia bidens Perez, 1880;Osmia leaiana (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia
814900;Osmia bidentata;Osmia bidentata Morawitz, 1875;Osmia bidentata Morawitz, 1875;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
1000678;Osmia bidentata bidentata;Osmia bidentata bidentata Morawitz, 1875;Osmia bidentata bidentata Morawitz, 1875;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
997233;Osmia bihamata;Osmia bihamata Costa, 1885;Hoplitis bihamata (Costa, 1885);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Hoplitis
997234;Osmia bisulca;Osmia bisulca Gerstacker, 1869;Hoplitis bisulca (Gerstacker, 1869);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Anthocopa
407170;Osmia bofilli;Osmia bofilli Perez, 1905;Hoplitis curtula (Perez, 1895);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Alcidamea
815609;Osmia brachypogon;Osmia brachypogon Perez, 1880;Hoplitis brachypogon (Perez, 1880);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;
240050;Osmia brevicornis;Osmia brevicornis (Fabricius, 1798);Osmia brevicornis (Fabricius, 1798);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Metallinella
1000694;Osmia brevicornis brevicornis;Osmia brevicornis brevicornis (Fabricius, 1798);Osmia brevicornis brevicornis (Fabricius, 1798);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
53175;Osmia caerulescens;Osmia caerulescens (Linnaeus, 1758);Osmia caerulescens (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
983616;Osmia caerulescens caerulescens;Osmia caerulescens caerulescens (Linnaeus, 1758);Osmia caerulescens caerulescens (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
240051;Osmia cephalotes;Osmia cephalotes Morawitz, 1870;Osmia cephalotes Morawitz, 1870;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia
1000564;Osmia cephalotes;Osmia cephalotes Perez, 1880 non Morawitz, 1870;Osmia dimidiata Morawitz, 1870;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia
1000702;Osmia cephalotes cephalotes;Osmia cephalotes cephalotes Morawitz, 1870;Osmia cephalotes cephalotes Morawitz, 1870;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
240052;Osmia cerinthidis;Osmia cerinthidis Morawitz, 1875;Osmia cerinthidis Morawitz, 1875;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
997235;Osmia ciliaris;Osmia ciliaris Perez, 1902;Hoplitis ciliaris (Perez, 1902);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Alcidamea
407204;Osmia cincta;Osmia cincta Dours, 1873;Osmia signata Erichson in Waltl, 1835;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
997240;Osmia claviventris;Osmia claviventris Thomson, 1872;Hoplitis claviventris (Thomson, 1872);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Alcidamea
53176;Osmia cornuta;Osmia cornuta (Latreille, 1805);Osmia cornuta (Latreille, 1805);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Osmia
1000699;Osmia cornuta cornuta;Osmia cornuta cornuta (Latreille, 1805);Osmia cornuta cornuta (Latreille, 1805);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
1000273;Osmia corrusca;Osmia corrusca Erichson in Waltl, 1835;Osmia versicolor corrusca Erichson in Waltl, 1835;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
240053;Osmia corsica;Osmia corsica Ferton, 1901;Hoplitis bihamata (Costa, 1885);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Hoplitis
407205;Osmia costaniana;Osmia costaniana Dalla Torre & Friese, 1895;Osmia signata Erichson in Waltl, 1835;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
1000711;Osmia crenulata;Osmia crenulata Morawitz, 1871;Hoplitis annulata (Latreille, 1811);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Hoplitis
815622;Osmia curtula;Osmia curtula Perez, 1895;Hoplitis curtula (Perez, 1895);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Alcidamea
815534;Osmia curvipes;Osmia curvipes Morawitz, 1871;Hoplitis curvipes (Morawitz, 1871);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Alcidamea
240054;Osmia cyanoxantha;Osmia cyanoxantha Perez, 1880;Osmia cyanoxantha Perez, 1880;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
1000675;Osmia cylindrica;Osmia cylindrica Giraud, 1857;Hoplitis tuberculata cylindrica (Giraud, 1857);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;
997242;Osmia dalmatica;Osmia dalmatica Morawitz, 1871;Hoplitis dalmatica (Morawitz, 1871);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Anthocopa
997085;Osmia detrita;Osmia detrita Perez, 1880;Osmia ligurica Morawitz, 1868;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Hoplosmia
53177;Osmia difformis;Osmia difformis Perez, 1880;Hoplitis loti (Morawitz, 1867);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;Hoplitis
240055;Osmia dimidiata;Osmia dimidiata Morawitz, 1870;Osmia dimidiata Morawitz, 1870;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Helicosmia
1000683;Osmia dimidiata dimidiata;Osmia dimidiata dimidiata Morawitz, 1870;Osmia dimidiata dimidiata Morawitz, 1870;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
240056;Osmia emarginata;Osmia emarginata Lepeletier, 1841;Osmia emarginata Lepeletier, 1841;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Osmia
1000700;Osmia emarginata emarginata;Osmia emarginata emarginata Lepeletier, 1841;Osmia emarginata emarginata Lepeletier, 1841;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
407201;Osmia entoprocta;Osmia entoprocta Perez, 1880;Osmia argyropyga Perez, 1880;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
814902;Osmia erythrogastra;Osmia erythrogastra Ferton, 1905;Osmia erythrogastra Ferton, 1905;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Erythrosmia
815620;Osmia exenterata;Osmia exenterata Perez in Ferton, 1895;Protosmia exenterata (Perez in Ferton, 1895);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Protosmia;
426772;Osmia fasciculata;Osmia fasciculata Alfken in Nadig & Nadig, 1934;Hoplitis fasciculata (Alfken in Nadig & Nadig, 1934);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Hoplitis;
240057;Osmia ferruginea;Osmia ferruginea Latreille, 1811;Osmia ferruginea Latreille, 1811;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;Pyrosmia
1000703;Osmia ferruginea ferruginea;Osmia ferruginea ferruginea Latreille, 1811;Osmia ferruginea ferruginea Latreille, 1811;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
1000701;Osmia ferruginea igneopurpurea;Osmia ferruginea igneopurpurea Costa, 1882;Osmia ferruginea igneopurpurea Costa, 1882;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Osmia;
53179;Osmia florissomnis;Osmia florissomnis (Linnaeus, 1758);Chelostoma florisomne (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;Chelostoma;
